Show,EpId,ClipId,Start,Stop,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
HeStutters,1,156,3482240,3530240,True,Pamela Mertz,0.5014070272445679,,train,test,test,0,0,1,1,1,0,0,0,0,0,0,0
HeStutters,1,157,3516640,3564640,True,Pamela Mertz,0.5460132360458374,,train,test,test,0,0,0,2,2,1,0,1,0,0,0,0
HeStutters,1,158,15173440,15221440,True,Pamela Mertz,0.5586645603179932,,train,test,test,0,0,0,0,2,2,0,0,0,0,0,0
HeStutters,1,159,15205760,15253760,True,Pamela Mertz,0.6200230121612549,,train,test,test,0,0,2,2,1,0,0,0,0,1,0,0
HeStutters,1,160,15252000,15300000,True,Pamela Mertz,0.6039890050888062,,train,test,test,0,0,2,2,1,0,0,1,1,0,0,0
HeStutters,1,161,15289600,15337600,False,HeStutters_1_1,0.01319220662117,train,dev,dev,train,0,0,3,0,2,0,0,0,0,0,0,0
HeStutters,1,162,15335200,15383200,True,Pamela Mertz,0.2515535652637481,,train,test,test,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,1,163,15381440,15429440,True,Pamela Mertz,0.6069289445877075,,train,test,test,0,0,1,0,2,0,0,0,0,1,0,0
HeStutters,1,164,16015840,16063840,False,HeStutters_1_1,0.3167118430137634,train,dev,dev,train,0,0,1,2,1,0,1,1,0,0,0,0
HeStutters,1,165,16053120,16101120,True,Pamela Mertz,0.3551759123802185,,train,test,test,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,1,166,16190400,16238400,True,Pamela Mertz,0.5201589465141296,,train,test,test,0,0,0,1,1,0,0,0,2,1,0,0
HeStutters,1,167,16223360,16271360,False,HeStutters_1_1,0.1993095129728317,train,dev,dev,train,0,0,0,1,2,0,1,0,0,0,0,0
HeStutters,1,168,16315520,16363520,True,Pamela Mertz,0.597244143486023,,train,test,test,0,0,2,0,0,0,0,2,1,0,0,0
HeStutters,1,169,16348960,16396960,True,Pamela Mertz,0.5636792182922363,,train,test,test,0,0,2,2,1,0,0,0,0,0,0,0
HeStutters,1,170,16463200,16511200,True,Pamela Mertz,0.1714218854904174,,train,test,test,0,0,2,3,1,0,1,0,0,0,0,0
HeStutters,1,171,16502400,16550400,True,Pamela Mertz,0.162131518125534,,train,test,test,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,1,172,16672480,16720480,True,Pamela Mertz,0.2639625072479248,,train,test,test,0,0,0,0,1,2,0,2,0,0,0,0
HeStutters,1,173,16733760,16781760,True,Pamela Mertz,0.279405802488327,,train,test,test,0,0,1,1,0,0,2,0,1,0,0,0
HeStutters,1,174,16794080,16842080,True,Pamela Mertz,0.5416541695594788,,train,test,test,0,0,1,0,0,0,2,0,2,0,0,0
HeStutters,1,175,16834720,16882720,True,Pamela Mertz,0.5982463955879211,,train,test,test,0,0,1,0,0,3,1,0,0,1,0,0
HeStutters,1,176,3907040,3955040,True,Pamela Mertz,0.5653303265571594,,train,test,test,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,1,177,3944320,3992320,True,Pamela Mertz,0.5552951693534851,,train,test,test,0,0,0,1,1,0,1,0,1,1,0,0
HeStutters,1,178,16874240,16922240,True,Pamela Mertz,0.534475564956665,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,1,179,16914400,16962400,True,Pamela Mertz,0.3087311387062073,,train,test,test,0,0,0,2,0,0,0,1,1,0,0,0
HeStutters,1,180,16963680,17011680,True,Pamela Mertz,0.5854652523994446,,train,test,test,0,0,2,0,0,0,0,1,1,0,0,0
HeStutters,1,181,17010720,17058720,True,Pamela Mertz,0.1980516165494918,,train,test,test,0,0,0,0,2,0,0,0,1,0,0,0
HeStutters,1,182,17043200,17091200,True,Pamela Mertz,0.467340350151062,,train,test,test,0,0,2,1,0,0,1,0,1,0,0,0
HeStutters,1,183,17106400,17154400,True,Pamela Mertz,0.5368733406066895,,train,test,test,0,0,0,2,2,0,0,0,0,0,0,0
HeStutters,1,184,17369120,17417120,True,Pamela Mertz,0.4804052710533142,,train,test,test,0,0,0,2,0,0,1,0,1,0,0,0
HeStutters,1,185,17402400,17450400,True,Pamela Mertz,0.5955512523651123,,train,test,test,0,0,1,0,0,0,1,0,2,0,0,0
HeStutters,1,186,17453920,17501920,True,Pamela Mertz,0.3255521059036255,,train,test,test,0,0,0,1,2,0,0,0,0,0,0,0
HeStutters,1,187,17499040,17547040,True,Pamela Mertz,0.5797657370567322,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,1,188,17666080,17714080,True,Pamela Mertz,0.5738673210144043,,train,test,test,0,0,3,0,0,0,0,1,0,0,0,0
HeStutters,1,189,17700640,17748640,True,Pamela Mertz,0.5309616923332214,,train,test,test,0,0,0,2,0,0,0,0,1,0,0,0
HeStutters,1,190,17865440,17913440,True,Pamela Mertz,0.5804225206375122,,train,test,test,0,0,0,0,0,0,1,2,3,0,0,0
HeStutters,1,191,17900000,17948000,True,Pamela Mertz,0.4950494170188904,,train,test,test,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,1,192,17972960,18020960,True,Pamela Mertz,0.5483366847038269,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,1,193,18006240,18054240,True,Pamela Mertz,0.6192154288291931,,train,test,test,0,0,0,0,0,2,0,0,1,0,0,0
HeStutters,1,194,3995680,4043680,True,Pamela Mertz,0.6057670712471008,,train,test,test,0,0,2,0,1,3,1,0,0,1,0,0
HeStutters,1,195,4043360,4091360,True,Pamela Mertz,0.587481677532196,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,1,196,18749120,18797120,True,Pamela Mertz,0.51173996925354,,train,test,test,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,1,197,18789600,18837600,False,HeStutters_1_1,0.3432522416114807,train,dev,dev,train,0,0,0,1,1,0,1,0,2,0,0,2
HeStutters,1,198,19098880,19146880,True,Pamela Mertz,0.4134035408496856,,train,test,test,0,0,0,0,0,0,1,1,3,0,0,0
HeStutters,1,199,19138080,19186080,True,Pamela Mertz,0.5818451642990112,,train,test,test,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,1,200,19231360,19279360,True,Pamela Mertz,0.5672163367271423,,train,test,test,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,1,201,19308960,19356960,True,Pamela Mertz,0.465882807970047,,train,test,test,0,0,0,2,1,0,0,0,0,0,0,0
HeStutters,1,202,19786720,19834720,True,Pamela Mertz,0.5442959666252136,,train,test,test,0,0,2,0,2,0,1,0,1,0,0,0
HeStutters,1,203,19823040,19871040,False,HeStutters_1_1,0.4089977741241455,train,dev,dev,train,2,0,0,0,0,0,0,0,2,0,0,3
HeStutters,1,204,19858560,19906560,True,Pamela Mertz,0.5808610916137695,,train,test,test,0,0,2,0,1,0,2,0,0,0,0,0
HeStutters,1,205,20301280,20349280,True,Pamela Mertz,0.5033689737319946,,train,test,test,0,0,0,0,0,3,1,0,0,0,0,0
HeStutters,1,206,20360480,20408480,True,Pamela Mertz,0.4692219793796539,,train,test,test,0,0,0,2,0,0,0,1,1,1,0,0
HeStutters,1,207,20414720,20462720,True,Pamela Mertz,0.6006037592887878,,train,test,test,0,0,0,0,1,2,0,1,0,0,0,0
HeStutters,1,208,20455680,20503680,True,Pamela Mertz,0.5778275728225708,,train,test,test,0,0,1,0,0,0,2,0,2,0,0,0
HeStutters,1,209,20511200,20559200,False,HeStutters_1_1,0.2720660865306854,train,dev,dev,train,0,0,0,2,3,0,1,0,0,0,0,0
HeStutters,1,210,20727200,20775200,True,Pamela Mertz,0.5995727181434631,,train,test,test,0,1,0,0,0,3,1,0,0,0,0,0
HeStutters,1,211,20761440,20809440,True,Pamela Mertz,0.2123396396636963,,train,test,test,0,0,3,0,1,0,2,0,0,0,0,0
HeStutters,1,212,20840160,20888160,True,Pamela Mertz,0.4839366376399994,,train,test,test,0,0,0,2,1,0,2,0,1,0,0,1
HeStutters,1,213,20876960,20924960,True,Pamela Mertz,0.590937077999115,,train,test,test,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,1,214,4101600,4149600,True,Pamela Mertz,0.5463231801986694,,train,test,test,1,0,0,1,1,0,2,0,0,0,0,0
HeStutters,1,215,20998080,21046080,False,HeStutters_1_1,0.3505949378013611,train,dev,dev,train,0,0,0,1,0,0,0,3,2,1,0,0
HeStutters,1,216,21037120,21085120,False,HeStutters_1_1,0.3968454003334045,train,dev,dev,train,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,1,217,21576320,21624320,True,Pamela Mertz,0.5819176435470581,,train,test,test,0,0,1,2,0,0,1,0,0,0,0,0
HeStutters,1,218,21609600,21657600,False,HeStutters_1_1,0.3677985966205597,train,dev,dev,train,0,0,1,0,0,0,0,0,2,0,0,3
HeStutters,1,219,21760480,21808480,True,Pamela Mertz,0.6006593704223633,,train,test,test,0,0,1,1,0,0,1,0,1,0,0,0
HeStutters,1,220,21794560,21842560,True,Pamela Mertz,0.5918552279472351,,train,test,test,0,0,0,0,0,2,1,1,1,0,0,0
HeStutters,1,221,21863040,21911040,True,Pamela Mertz,0.5701170563697815,,train,test,test,0,0,1,0,1,0,0,0,1,0,0,0
HeStutters,1,222,21952160,22000160,False,HeStutters_1_1,0.2360969632863998,train,dev,dev,train,0,0,3,0,1,0,1,2,0,0,0,0
HeStutters,1,223,22759680,22807680,True,Pamela Mertz,0.5693265199661255,,train,test,test,0,0,0,1,0,0,1,0,2,1,0,0
HeStutters,1,224,22819200,22867200,False,HeStutters_1_1,0.0476888976991176,train,dev,dev,train,0,2,0,0,1,1,0,2,1,0,0,0
HeStutters,1,225,22859840,22907840,True,Pamela Mertz,0.3823662996292114,,train,test,test,0,0,0,1,1,0,0,0,1,0,0,0
HeStutters,1,226,22896640,22944640,False,HeStutters_1_1,0.0295974612236022,train,dev,dev,train,0,0,0,1,1,0,1,0,1,0,0,1
HeStutters,1,227,22919360,22967360,False,HeStutters_1_1,0.1230654641985893,train,dev,dev,train,0,1,0,0,3,0,1,0,0,0,0,0
HeStutters,1,228,22972800,23020800,True,Pamela Mertz,0.6260665059089661,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,1,229,23255360,23303360,False,HeStutters_1_1,0.4406807422637939,train,dev,dev,train,0,0,1,1,2,1,0,0,0,0,0,0
HeStutters,1,230,23288480,23336480,False,HeStutters_1_1,0.3164823055267334,train,dev,dev,train,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,1,231,4642400,4690400,True,Pamela Mertz,0.5381161570549011,,train,test,test,0,0,0,1,0,0,0,1,2,0,0,0
HeStutters,1,232,4675520,4723520,True,Pamela Mertz,0.6402516961097717,,train,test,test,0,0,0,1,1,0,0,3,1,1,0,0
HeStutters,1,233,23335040,23383040,False,HeStutters_1_1,0.3915345370769501,train,dev,dev,train,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,1,234,23371520,23419520,True,Pamela Mertz,0.4843321442604065,,train,test,test,0,0,1,2,1,0,0,0,0,1,0,0
HeStutters,1,235,23451360,23499360,True,Pamela Mertz,0.3040758669376373,,train,test,test,0,0,0,1,0,0,1,0,2,0,0,0
HeStutters,1,236,23485440,23533440,False,HeStutters_1_1,0.2420042157173156,train,dev,dev,train,0,0,0,0,3,0,2,0,0,0,0,0
HeStutters,1,237,23531360,23579360,True,Pamela Mertz,0.5563884973526001,,train,test,test,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,1,238,23564640,23612640,True,Pamela Mertz,0.5452272891998291,,train,test,test,0,0,1,0,0,2,0,0,1,0,0,0
HeStutters,1,239,24020000,24068000,True,Pamela Mertz,0.5643750429153442,,train,test,test,0,0,1,1,0,0,0,2,1,0,0,0
HeStutters,1,240,24063680,24111680,True,Pamela Mertz,0.3718979954719543,,train,test,test,0,1,0,1,0,0,1,2,2,1,0,0
HeStutters,1,241,24104000,24152000,True,Pamela Mertz,0.356715053319931,,train,test,test,0,0,1,2,0,0,0,1,0,0,0,0
HeStutters,1,242,24141920,24189920,True,Pamela Mertz,0.294382244348526,,train,test,test,0,0,1,0,1,0,0,0,2,1,0,0
HeStutters,1,243,24229920,24277920,True,Pamela Mertz,0.5626903176307678,,train,test,test,0,0,0,0,0,0,2,0,3,0,0,0
HeStutters,1,244,24263200,24311200,True,Pamela Mertz,0.5661808848381042,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,1,245,24326240,24374240,False,HeStutters_1_1,0.1904969960451126,train,dev,dev,train,0,0,1,1,1,0,0,1,1,1,0,0
HeStutters,1,246,24364160,24412160,True,Pamela Mertz,0.5082809329032898,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,1,247,24762880,24810880,False,HeStutters_1_1,0.3344286382198334,train,dev,dev,train,0,0,1,1,1,0,0,0,1,1,0,0
HeStutters,1,248,24795840,24843840,True,Pamela Mertz,0.2680174708366394,,train,test,test,0,0,1,2,0,0,0,1,1,2,0,0
HeStutters,1,249,25347520,25395520,True,Pamela Mertz,0.5837385058403015,,train,test,test,0,0,2,1,1,0,0,1,0,0,0,0
HeStutters,1,250,25383200,25431200,True,Pamela Mertz,0.2167791277170181,,train,test,test,0,1,1,0,2,1,1,0,1,0,0,0
HeStutters,1,251,25457120,25505120,True,Pamela Mertz,0.4647014141082763,,train,test,test,0,1,0,0,0,0,0,1,3,1,0,0
HeStutters,1,252,4712800,4760800,True,Pamela Mertz,0.4857378602027893,,train,test,test,0,0,0,1,2,1,0,3,0,1,0,0
HeStutters,1,253,4751200,4799200,False,HeStutters_1_1,0.2631838023662567,train,dev,dev,train,1,2,1,1,2,1,3,1,0,0,0,1
HeStutters,1,254,26066720,26114720,True,Pamela Mertz,0.320866197347641,,train,test,test,0,0,0,2,3,0,0,0,0,0,0,0
HeStutters,1,255,26099680,26147680,False,HeStutters_1_1,0.3721901178359985,train,dev,dev,train,0,0,0,1,1,1,0,1,1,0,0,0
HeStutters,1,256,26785280,26833280,True,Pamela Mertz,0.5295828580856323,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,1,257,26855520,26903520,False,HeStutters_1_1,0.0164126697927713,train,dev,dev,train,0,0,0,1,2,0,2,0,0,0,0,0
HeStutters,1,258,26877120,26925120,True,Pamela Mertz,0.5547215938568115,,train,test,test,0,0,2,0,2,0,0,0,0,0,0,0
HeStutters,1,259,27084640,27132640,True,Pamela Mertz,0.5009018182754517,,train,test,test,0,0,0,0,1,0,2,0,2,0,0,0
HeStutters,1,260,27120640,27168640,True,Pamela Mertz,0.1102083101868629,,train,test,test,0,0,0,1,3,0,1,0,0,0,0,0
HeStutters,1,261,27184000,27232000,True,Pamela Mertz,0.5699182152748108,,train,test,test,0,0,0,1,0,0,0,2,2,1,0,0
HeStutters,1,262,27226080,27274080,True,Pamela Mertz,0.4655235707759857,,train,test,test,0,0,0,1,0,2,0,0,0,0,0,0
HeStutters,1,263,27324960,27372960,True,Pamela Mertz,0.6081268191337585,,train,test,test,0,0,2,3,0,0,1,0,0,0,0,0
HeStutters,1,264,27357440,27405440,True,Pamela Mertz,0.3247583210468292,,train,test,test,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,1,265,27487840,27535840,True,Pamela Mertz,0.526313066482544,,train,test,test,0,0,1,0,0,0,0,0,2,2,0,0
HeStutters,1,266,27524480,27572480,True,Pamela Mertz,0.6027261018753052,,train,test,test,0,0,0,1,0,0,1,0,2,0,0,0
HeStutters,1,267,27572160,27620160,True,Pamela Mertz,0.0915205776691436,,train,test,test,0,0,1,1,2,0,0,0,0,0,0,0
HeStutters,1,268,27623200,27671200,False,HeStutters_1_1,0.1843964010477066,train,dev,dev,train,0,1,1,2,1,0,2,0,0,0,0,0
HeStutters,1,269,27772480,27820480,True,Pamela Mertz,0.3894895315170288,,train,test,test,0,0,0,0,1,2,2,1,0,0,0,0
HeStutters,1,270,27808960,27856960,False,HeStutters_1_1,0.1331738084554672,train,dev,dev,train,0,0,3,0,0,0,2,1,0,0,0,0
HeStutters,1,271,4800480,4848480,True,Pamela Mertz,0.5596968531608582,,train,test,test,0,0,0,0,1,1,0,0,2,0,0,0
HeStutters,1,272,4835360,4883360,True,Pamela Mertz,0.6311141848564148,,train,test,test,0,0,0,1,0,0,1,0,2,0,0,0
HeStutters,2,0,451840,499840,False,HeStutters_2_1,0.7400587201118469,train,test,train,dev,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,2,1,31465600,31513600,True,Pamela Mertz,0.1288892775774002,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,3
HeStutters,2,2,31583200,31631200,True,Pamela Mertz,0.4589410722255707,,train,test,test,0,0,0,2,0,0,0,2,1,0,0,0
HeStutters,2,3,31616320,31664320,True,Pamela Mertz,0.4884712994098663,,train,test,test,0,3,2,1,0,0,1,0,0,1,0,1
HeStutters,2,4,31869440,31917440,True,Pamela Mertz,0.3739867806434631,,train,test,test,0,0,2,1,0,0,1,1,0,1,0,0
HeStutters,2,5,31917280,31965280,True,Pamela Mertz,0.4677085876464844,,train,test,test,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,2,6,32016320,32064320,True,Pamela Mertz,0.4525312185287475,,train,test,test,0,2,1,0,0,0,0,2,2,0,0,0
HeStutters,2,7,32044000,32092000,True,Pamela Mertz,0.4434857964515686,,train,test,test,0,1,1,0,0,0,0,2,2,1,0,0
HeStutters,2,8,32853280,32901280,True,Pamela Mertz,0.3785954713821411,,train,test,test,0,0,3,0,0,0,0,3,0,2,0,0
HeStutters,2,9,32881760,32929760,True,Pamela Mertz,0.4652633965015411,,train,test,test,0,1,0,0,0,2,1,0,1,0,0,0
HeStutters,2,10,32980640,33028640,True,Pamela Mertz,0.4758655130863189,,train,test,test,0,1,1,0,0,0,0,0,2,0,0,0
HeStutters,2,11,33012000,33060000,True,Pamela Mertz,0.5297308564186096,,train,test,test,0,1,1,0,0,0,2,0,2,0,0,0
HeStutters,2,12,33070080,33118080,True,Pamela Mertz,0.3712278604507446,,train,test,test,1,2,0,1,2,0,2,0,1,0,0,0
HeStutters,2,13,33104320,33152320,False,HeStutters_2_1,0.255908727645874,train,test,train,dev,0,1,3,2,2,0,2,0,0,0,0,0
HeStutters,2,14,33720640,33768640,False,HeStutters_2_1,0.7402772307395935,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,15,33753120,33801120,False,HeStutters_2_1,0.7587100863456726,train,test,train,dev,0,0,0,1,0,0,0,2,2,0,0,0
HeStutters,2,16,33885920,33933920,False,HeStutters_2_1,0.6787405610084534,train,test,train,dev,0,1,2,0,1,0,0,0,1,0,0,0
HeStutters,2,17,33919680,33967680,False,HeStutters_2_1,0.7062454223632812,train,test,train,dev,0,0,0,2,0,0,0,3,1,3,0,0
HeStutters,2,18,33975680,34023680,False,HeStutters_2_1,0.7039145231246948,train,test,train,dev,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,2,19,34008800,34056800,False,HeStutters_2_1,0.6644913554191589,train,test,train,dev,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,2,20,2603200,2651200,True,Pamela Mertz,0.4458926022052765,,train,test,test,0,0,0,1,0,0,0,2,2,0,0,0
HeStutters,2,21,34062560,34110560,False,HeStutters_2_1,0.7565289735794067,train,test,train,dev,0,0,0,1,0,0,0,3,2,1,0,0
HeStutters,2,22,34198720,34246720,False,HeStutters_2_1,0.7654315233230591,train,test,train,dev,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,2,23,34254080,34302080,True,Pamela Mertz,0.1157441362738609,,train,test,test,0,1,0,1,0,0,0,0,2,0,0,3
HeStutters,2,24,34286080,34334080,True,Pamela Mertz,0.3617218434810638,,train,test,test,0,1,0,0,0,2,0,1,1,1,0,0
HeStutters,2,25,34587840,34635840,True,Pamela Mertz,0.489061027765274,,train,test,test,0,1,2,0,0,0,1,0,1,0,0,0
HeStutters,2,26,34635040,34683040,True,Pamela Mertz,0.514369010925293,,train,test,test,0,1,0,1,0,0,0,2,2,0,0,0
HeStutters,2,27,34821440,34869440,True,Pamela Mertz,0.5446776151657104,,train,test,test,0,2,0,1,0,0,1,2,2,0,0,0
HeStutters,2,28,34849920,34897920,True,Pamela Mertz,0.4603340029716491,,train,test,test,0,1,0,0,0,0,1,2,3,1,0,0
HeStutters,2,29,35669920,35717920,True,Pamela Mertz,0.3565428853034973,,train,test,test,0,1,0,0,0,0,0,0,3,2,0,0
HeStutters,2,30,35700640,35748640,True,Pamela Mertz,0.326947808265686,,train,test,test,0,0,0,2,0,0,0,3,1,0,0,0
HeStutters,2,31,35829920,35877920,False,HeStutters_2_1,0.7372239828109741,train,test,train,dev,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,2,32,35873280,35921280,True,Pamela Mertz,0.3925822973251343,,train,test,test,0,1,0,0,0,0,0,1,3,1,0,0
HeStutters,2,33,36264320,36312320,True,Pamela Mertz,0.5337962508201599,,train,test,test,0,1,0,0,0,0,1,0,3,0,0,0
HeStutters,2,34,36311520,36359520,False,HeStutters_2_1,0.7670677900314331,train,test,train,dev,0,1,0,1,0,0,0,1,2,0,0,0
HeStutters,2,35,36380480,36428480,True,Pamela Mertz,-0.0861203148961067,,train,test,test,0,0,0,2,2,0,0,0,0,1,0,0
HeStutters,2,36,36410880,36458880,False,HeStutters_2_1,0.7441191077232361,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,37,36535040,36583040,False,HeStutters_2_1,0.779991865158081,train,test,train,dev,0,0,0,0,0,2,0,0,1,1,0,0
HeStutters,2,38,36562880,36610880,False,HeStutters_2_1,0.6813889145851135,train,test,train,dev,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,2,39,2679360,2727360,True,Pamela Mertz,0.4534941911697387,,train,test,test,0,0,1,0,0,3,0,0,0,0,0,0
HeStutters,2,40,2709920,2757920,True,Pamela Mertz,0.4466952681541443,,train,test,test,0,1,0,2,0,0,0,0,1,0,0,0
HeStutters,2,41,37802240,37850240,True,Pamela Mertz,0.0626566335558891,,train,test,test,0,0,0,0,0,0,0,0,3,0,3,2
HeStutters,2,42,2940960,2988960,True,Pamela Mertz,0.5405287146568298,,train,test,test,0,0,0,0,1,0,1,1,2,0,0,0
HeStutters,2,43,2974080,3022080,True,Pamela Mertz,0.5047208666801453,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,44,3086880,3134880,True,Pamela Mertz,0.2878357470035553,,train,test,test,0,1,0,0,1,1,0,0,1,0,0,0
HeStutters,2,45,3124800,3172800,True,Pamela Mertz,0.398717850446701,,train,test,test,0,2,0,0,0,0,0,0,3,0,0,0
HeStutters,2,46,3633920,3681920,True,Pamela Mertz,0.4328077733516693,,train,test,test,0,2,0,0,0,0,2,0,3,1,0,0
HeStutters,2,47,3698240,3746240,True,Pamela Mertz,0.4786845743656158,,train,test,test,0,1,0,0,0,0,2,0,3,1,0,0
HeStutters,2,48,3767040,3815040,True,Pamela Mertz,0.4400654137134552,,train,test,test,0,1,0,1,0,0,1,0,2,2,0,0
HeStutters,2,49,4225120,4273120,True,Pamela Mertz,0.5293323397636414,,train,test,test,0,3,0,1,1,0,3,1,1,0,0,0
HeStutters,2,50,4253120,4301120,True,Pamela Mertz,0.389931708574295,,train,test,test,0,0,0,1,1,0,0,0,2,0,0,0
HeStutters,2,51,4316640,4364640,True,Pamela Mertz,0.2284608632326126,,train,test,test,1,0,0,0,2,0,1,0,0,0,0,0
HeStutters,2,52,4375040,4423040,True,Pamela Mertz,0.1792691051959991,,train,test,test,0,0,0,0,0,0,0,2,3,0,0,0
HeStutters,2,53,4513600,4561600,False,HeStutters_2_1,0.7431250810623169,train,test,train,dev,0,0,1,0,0,0,1,0,2,1,0,1
HeStutters,2,54,4550240,4598240,False,HeStutters_2_1,0.7423616647720337,train,test,train,dev,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,2,55,4988640,5036640,True,Pamela Mertz,0.3808977603912353,,train,test,test,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,2,56,5034560,5082560,True,Pamela Mertz,0.4293303489685058,,train,test,test,1,1,0,0,0,0,1,0,2,0,0,0
HeStutters,2,57,511520,559520,False,HeStutters_2_1,0.7201615571975708,train,test,train,dev,0,0,1,3,0,0,0,0,0,1,0,0
HeStutters,2,58,540160,588160,False,HeStutters_2_1,0.6474252343177795,train,test,train,dev,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,2,59,5121280,5169280,True,Pamela Mertz,0.5359469056129456,,train,test,test,0,1,0,0,0,3,0,1,0,1,0,0
HeStutters,2,60,5148960,5196960,True,Pamela Mertz,0.4568210244178772,,train,test,test,0,0,3,0,0,0,0,3,0,0,0,0
HeStutters,2,61,5213440,5261440,True,Pamela Mertz,0.5227221250534058,,train,test,test,0,2,1,1,0,0,2,0,2,0,0,0
HeStutters,2,62,5244960,5292960,True,Pamela Mertz,0.4527929723262787,,train,test,test,0,2,2,0,0,0,0,3,1,1,0,0
HeStutters,2,63,5292800,5340800,True,Pamela Mertz,0.4569234251976013,,train,test,test,0,0,1,0,0,0,0,2,2,1,0,0
HeStutters,2,64,5320320,5368320,True,Pamela Mertz,0.4096304476261139,,train,test,test,0,1,1,1,0,0,1,0,1,0,0,0
HeStutters,2,65,5748320,5796320,True,Pamela Mertz,0.5095080137252808,,train,test,test,0,1,0,0,0,0,1,0,3,0,0,0
HeStutters,2,66,5779360,5827360,True,Pamela Mertz,0.4567559659481048,,train,test,test,0,0,2,0,0,0,0,3,1,0,0,0
HeStutters,2,67,5985920,6033920,True,Pamela Mertz,0.2183030694723129,,train,test,test,1,1,1,0,0,1,0,0,1,0,0,1
HeStutters,2,68,6017600,6065600,True,Pamela Mertz,0.5402493476867676,,train,test,test,0,2,1,1,0,0,1,0,1,1,0,0
HeStutters,2,69,6882400,6930400,True,Pamela Mertz,0.5086618065834045,,train,test,test,0,0,1,0,0,0,0,1,2,2,0,0
HeStutters,2,70,6915520,6963520,True,Pamela Mertz,0.3305090665817261,,train,test,test,0,1,2,0,0,1,0,3,1,0,0,0
HeStutters,2,71,7955840,8003840,False,HeStutters_2_1,0.7349562644958496,train,test,train,dev,0,0,2,1,0,0,0,0,1,0,0,0
HeStutters,2,72,7987520,8035520,False,HeStutters_2_1,0.6809268593788147,train,test,train,dev,0,0,2,1,2,0,0,0,0,0,0,0
HeStutters,2,73,8043360,8091360,True,Pamela Mertz,0.4668821394443512,,train,test,test,0,1,0,1,0,3,0,0,0,0,0,0
HeStutters,2,74,8176000,8224000,True,Pamela Mertz,0.4790261387825012,,train,test,test,0,2,0,0,0,0,0,0,3,0,0,0
HeStutters,2,75,8220640,8268640,True,Pamela Mertz,0.5139270424842834,,train,test,test,0,0,2,0,0,0,0,3,1,0,0,0
HeStutters,2,76,8242880,8290880,True,Pamela Mertz,0.4584138095378876,,train,test,test,0,1,2,1,0,0,0,3,1,0,0,0
HeStutters,2,77,610560,658560,False,HeStutters_2_1,0.7210472822189331,train,test,train,dev,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,2,78,640960,688960,False,HeStutters_2_1,0.7630624175071716,train,test,train,dev,0,0,1,0,0,0,0,0,2,2,0,0
HeStutters,2,79,8451840,8499840,True,Pamela Mertz,0.3422644436359405,,train,test,test,0,0,0,2,0,0,0,0,1,0,0,0
HeStutters,2,80,8479680,8527680,True,Pamela Mertz,0.449398398399353,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0
